"ctry_code";"Subclass";"RCA_Gen";"RCA_AI";"Period"
"CY";"C01B";0;NA;"1989-1993"
"CY";"C01C";0;NA;"1989-1993"
"CY";"C01D";0;NA;"1989-1993"
"CY";"C01F";0;NA;"1989-1993"
"CY";"C01G";0;NA;"1989-1993"
"CY";"C02F";0;NA;"1989-1993"
"CY";"C03B";0;NA;"1989-1993"
"CY";"C03C";0;NA;"1989-1993"
"CY";"C04B";0;NA;"1989-1993"
"CY";"C05B";0;NA;"1989-1993"
"CY";"C05C";0;NA;"1989-1993"
"CY";"C05D";0;NA;"1989-1993"
"CY";"C05F";0;NA;"1989-1993"
"CY";"C05G";0;NA;"1989-1993"
"CY";"C06B";0;NA;"1989-1993"
"CY";"C06C";0;NA;"1989-1993"
"CY";"C06D";0;NA;"1989-1993"
"CY";"C06F";0;NA;"1989-1993"
"CY";"C07B";0;NA;"1989-1993"
"CY";"C07C";0;NA;"1989-1993"
"CY";"C07D";0;NA;"1989-1993"
"CY";"C07F";0;NA;"1989-1993"
"CY";"C07G";0;NA;"1989-1993"
"CY";"C07H";0;NA;"1989-1993"
"CY";"C07J";0;NA;"1989-1993"
"CY";"C07K";0;NA;"1989-1993"
"CY";"C08B";0;NA;"1989-1993"
"CY";"C08C";0;NA;"1989-1993"
"CY";"C08F";0;NA;"1989-1993"
"CY";"C08G";0;NA;"1989-1993"
"CY";"C08H";0;NA;"1989-1993"
"CY";"C08J";0;NA;"1989-1993"
"CY";"C08K";0;NA;"1989-1993"
"CY";"C08L";0;NA;"1989-1993"
"CY";"C09B";0;NA;"1989-1993"
"CY";"C09C";0;NA;"1989-1993"
"CY";"C09D";0;NA;"1989-1993"
"CY";"C09F";0;NA;"1989-1993"
"CY";"C09G";0;NA;"1989-1993"
"CY";"C09H";0;NA;"1989-1993"
"CY";"C09J";0;NA;"1989-1993"
"CY";"C09K";0;NA;"1989-1993"
"CY";"C10B";0;NA;"1989-1993"
"CY";"C10C";0;NA;"1989-1993"
"CY";"C10F";0;NA;"1989-1993"
"CY";"C10G";0;NA;"1989-1993"
"CY";"C10H";0;NA;"1989-1993"
"CY";"C10J";0;NA;"1989-1993"
"CY";"C10K";0;NA;"1989-1993"
"CY";"C10L";34,0150843808598;NA;"1989-1993"
"CY";"C10M";0;NA;"1989-1993"
"CY";"C10N";0;NA;"1989-1993"
"CY";"C11B";0;NA;"1989-1993"
"CY";"C11C";0;NA;"1989-1993"
"CY";"C11D";0;NA;"1989-1993"
"CY";"C12C";0;NA;"1989-1993"
"CY";"C12F";0;NA;"1989-1993"
"CY";"C12G";0;NA;"1989-1993"
"CY";"C12H";0;NA;"1989-1993"
"CY";"C12J";0;NA;"1989-1993"
"CY";"C12L";0;NA;"1989-1993"
"CY";"C12M";0;NA;"1989-1993"
"CY";"C12N";0;NA;"1989-1993"
"CY";"C12P";0;NA;"1989-1993"
"CY";"C12Q";0;NA;"1989-1993"
"CY";"C12R";0;NA;"1989-1993"
"CY";"C12S";0;NA;"1989-1993"
"CY";"C13B";0;NA;"1989-1993"
"CY";"C13C";0;NA;"1989-1993"
"CY";"C13D";0;NA;"1989-1993"
"CY";"C13F";0;NA;"1989-1993"
"CY";"C13G";0;NA;"1989-1993"
"CY";"C13H";0;NA;"1989-1993"
"CY";"C13K";0;NA;"1989-1993"
"CY";"C14B";0;NA;"1989-1993"
"CY";"C14C";0;NA;"1989-1993"
"CY";"C21B";0;NA;"1989-1993"
"CY";"C21C";0;NA;"1989-1993"
"CY";"C21D";0;NA;"1989-1993"
"CY";"C22B";0;NA;"1989-1993"
"CY";"C22C";0;NA;"1989-1993"
"CY";"C22F";0;NA;"1989-1993"
"CY";"C23C";0;NA;"1989-1993"
"CY";"C23D";0;NA;"1989-1993"
"CY";"C23F";0;NA;"1989-1993"
"CY";"C23G";0;NA;"1989-1993"
"CY";"C25B";0;NA;"1989-1993"
"CY";"C25C";0;NA;"1989-1993"
"CY";"C25D";0;NA;"1989-1993"
"CY";"C25F";0;NA;"1989-1993"
"CY";"C30B";0;NA;"1989-1993"
"CY";"C40B";0;NA;"1989-1993"
"CY";"C99Z";0;NA;"1989-1993"
"CY";"D01B";0;NA;"1989-1993"
"CY";"D01C";0;NA;"1989-1993"
"CY";"D01D";0;NA;"1989-1993"
"CY";"D01F";0;NA;"1989-1993"
"CY";"D01G";0;NA;"1989-1993"
"CY";"D01H";0;NA;"1989-1993"
"CY";"D02G";0;NA;"1989-1993"
"CY";"D02H";0;NA;"1989-1993"
"CY";"D02J";0;NA;"1989-1993"
"CY";"D03C";0;NA;"1989-1993"
"CY";"D03D";0;NA;"1989-1993"
"CY";"D03J";0;NA;"1989-1993"
"CY";"D04B";0;NA;"1989-1993"
"CY";"D04C";0;NA;"1989-1993"
"CY";"D04D";0;NA;"1989-1993"
"CY";"D04G";0;NA;"1989-1993"
"CY";"D04H";0;NA;"1989-1993"
"CY";"D05B";0;NA;"1989-1993"
"CY";"D05C";0;NA;"1989-1993"
"CY";"D06B";0;NA;"1989-1993"
"CY";"D06C";0;NA;"1989-1993"
"CY";"D06F";0;NA;"1989-1993"
"CY";"D06G";0;NA;"1989-1993"
"CY";"D06H";0;NA;"1989-1993"
"CY";"D06J";0;NA;"1989-1993"
"CY";"D06L";0;NA;"1989-1993"
"CY";"D06M";0;NA;"1989-1993"
"CY";"D06N";0;NA;"1989-1993"
"CY";"D06P";0;NA;"1989-1993"
"CY";"D06Q";0;NA;"1989-1993"
"CY";"D07B";0;NA;"1989-1993"
"CY";"D21B";0;NA;"1989-1993"
"CY";"D21C";0;NA;"1989-1993"
"CY";"D21D";0;NA;"1989-1993"
"CY";"D21F";0;NA;"1989-1993"
"CY";"D21G";0;NA;"1989-1993"
"CY";"D21H";0;NA;"1989-1993"
"CY";"D21J";0;NA;"1989-1993"
"CY";"E01B";0;NA;"1989-1993"
"CY";"E01C";0;NA;"1989-1993"
"CY";"E01D";0;NA;"1989-1993"
"CY";"E01F";0;NA;"1989-1993"
"CY";"E01H";0;NA;"1989-1993"
"CY";"E02B";0;NA;"1989-1993"
"CY";"E02C";0;NA;"1989-1993"
"CY";"E02D";0;NA;"1989-1993"
"CY";"E02F";0;NA;"1989-1993"
"CY";"E03B";0;NA;"1989-1993"
"CY";"E03C";0;NA;"1989-1993"
"CY";"E03D";0;NA;"1989-1993"
"CY";"E03F";0;NA;"1989-1993"
"CY";"E04B";0;NA;"1989-1993"
"CY";"E04C";0;NA;"1989-1993"
"CY";"E04D";0;NA;"1989-1993"
"CY";"E04F";0;NA;"1989-1993"
"CY";"E04G";0;NA;"1989-1993"
"CY";"E04H";0;NA;"1989-1993"
"CY";"E05B";0;NA;"1989-1993"
"CY";"E05C";0;NA;"1989-1993"
"CY";"E05D";0;NA;"1989-1993"
"CY";"E05F";0;NA;"1989-1993"
"CY";"E05G";0;NA;"1989-1993"
"CY";"E06B";0;NA;"1989-1993"
"CY";"E06C";0;NA;"1989-1993"
"CY";"E21B";0;NA;"1989-1993"
"CY";"E21C";0;NA;"1989-1993"
"CY";"E21D";0;NA;"1989-1993"
"CY";"E21F";0;NA;"1989-1993"
"CY";"F01B";0;NA;"1989-1993"
"CY";"F01C";0;NA;"1989-1993"
"CY";"F01D";0;NA;"1989-1993"
"CY";"F01K";0;NA;"1989-1993"
"CY";"F01L";0;NA;"1989-1993"
"CY";"F01M";0;NA;"1989-1993"
"CY";"F01N";0;NA;"1989-1993"
"CY";"F01P";0;NA;"1989-1993"
"CY";"F02B";0;NA;"1989-1993"
"CY";"F02C";0;NA;"1989-1993"
"CY";"F02D";0;NA;"1989-1993"
"CY";"F02F";0;NA;"1989-1993"
"CY";"F02G";0;NA;"1989-1993"
"CY";"F02K";0;NA;"1989-1993"
"CY";"F02M";0;NA;"1989-1993"
"CY";"F02N";0;NA;"1989-1993"
"CY";"F02P";0;NA;"1989-1993"
"CY";"F03B";61,5924547283702;NA;"1989-1993"
"CY";"F03C";0;NA;"1989-1993"
"CY";"F03D";0;NA;"1989-1993"
"CY";"F03G";0;NA;"1989-1993"
"CY";"F03H";0;NA;"1989-1993"
"CY";"F04B";0;NA;"1989-1993"
"CY";"F04C";0;NA;"1989-1993"
"CY";"F04D";0;NA;"1989-1993"
"CY";"F04F";0;NA;"1989-1993"
"CY";"F15B";0;NA;"1989-1993"
"CY";"F15C";0;NA;"1989-1993"
"CY";"F15D";0;NA;"1989-1993"
"CY";"F16B";0;NA;"1989-1993"
"CY";"F16C";0;NA;"1989-1993"
"CY";"F16D";0;NA;"1989-1993"
"CY";"F16F";0;NA;"1989-1993"
"CY";"F16G";0;NA;"1989-1993"
"CY";"F16H";0;NA;"1989-1993"
"CY";"F16J";0;NA;"1989-1993"
"CY";"F16K";0;NA;"1989-1993"
"CY";"F16L";0;NA;"1989-1993"
"CY";"F16M";0;NA;"1989-1993"
"CY";"F16N";0;NA;"1989-1993"
"CY";"F16P";0;NA;"1989-1993"
"CY";"F16S";0;NA;"1989-1993"
"CY";"F16T";0;NA;"1989-1993"
"CY";"F17B";0;NA;"1989-1993"
"CY";"F17C";0;NA;"1989-1993"
"CY";"F17D";0;NA;"1989-1993"
"CY";"F21H";0;NA;"1989-1993"
"CY";"F21K";0;NA;"1989-1993"
"CY";"F21L";0;NA;"1989-1993"
"CY";"F21S";0;NA;"1989-1993"
"CY";"F21V";0;NA;"1989-1993"
"CY";"F21W";0;NA;"1989-1993"
"CY";"F21Y";0;NA;"1989-1993"
"CY";"F22B";0;NA;"1989-1993"
"CY";"F22D";0;NA;"1989-1993"
"CY";"F22G";0;NA;"1989-1993"
"CY";"F23B";0;NA;"1989-1993"
"CY";"F23C";0;NA;"1989-1993"
"CY";"F23D";0;NA;"1989-1993"
"CY";"F23G";0;NA;"1989-1993"
"CY";"F23H";0;NA;"1989-1993"
"CY";"F23J";0;NA;"1989-1993"
"CY";"F23K";0;NA;"1989-1993"
"CY";"F23L";0;NA;"1989-1993"
"CY";"F23M";0;NA;"1989-1993"
"CY";"F23N";0;NA;"1989-1993"
"CY";"F23Q";0;NA;"1989-1993"
"CY";"F23R";0;NA;"1989-1993"
"CY";"F24B";0;NA;"1989-1993"
"CY";"F24C";0;NA;"1989-1993"
"CY";"F24D";0;NA;"1989-1993"
"CY";"F24F";0;NA;"1989-1993"
"CY";"F24H";0;NA;"1989-1993"
"CY";"F24J";0;NA;"1989-1993"
"CY";"F24S";0;NA;"1989-1993"
"CY";"F24T";0;NA;"1989-1993"
"CY";"F24V";0;NA;"1989-1993"
"CY";"F25B";17,3362310632876;NA;"1989-1993"
"CY";"F25C";0;NA;"1989-1993"
"CY";"F25D";0;NA;"1989-1993"
"CY";"F25J";0;NA;"1989-1993"
"CY";"F26B";0;NA;"1989-1993"
"CY";"F27B";0;NA;"1989-1993"
"CY";"F27D";0;NA;"1989-1993"
"CY";"F28B";0;NA;"1989-1993"
"CY";"F28C";0;NA;"1989-1993"
"CY";"F28D";0;NA;"1989-1993"
"CY";"F28F";0;NA;"1989-1993"
"CY";"F28G";0;NA;"1989-1993"
"CY";"F41A";0;NA;"1989-1993"
"CY";"F41B";0;NA;"1989-1993"
"CY";"F41C";0;NA;"1989-1993"
"CY";"F41F";0;NA;"1989-1993"
"CY";"F41G";0;NA;"1989-1993"
"CY";"F41H";0;NA;"1989-1993"
"CY";"F41J";0;NA;"1989-1993"
"CY";"F42B";0;NA;"1989-1993"
"CY";"F42C";0;NA;"1989-1993"
"CY";"F42D";0;NA;"1989-1993"
"CY";"G01B";0;NA;"1989-1993"
"CY";"G01C";0;NA;"1989-1993"
"CY";"G01D";0;NA;"1989-1993"
"CY";"G01F";11,1256206982714;NA;"1989-1993"
"CY";"G01G";0;NA;"1989-1993"
"CY";"G01H";0;NA;"1989-1993"
"CY";"G01J";0;NA;"1989-1993"
"CY";"G01K";0;NA;"1989-1993"
"CY";"G01L";0;NA;"1989-1993"
"CY";"G01M";0;NA;"1989-1993"
"CY";"G01N";0;NA;"1989-1993"
"CY";"G01P";16,9252609026194;NA;"1989-1993"
"CY";"G01Q";0;NA;"1989-1993"
"CY";"G01R";0;NA;"1989-1993"
"CY";"G01S";0;NA;"1989-1993"
"CY";"G01T";0;NA;"1989-1993"
"CY";"G01V";0;NA;"1989-1993"
"CY";"G01W";0;NA;"1989-1993"
"CY";"G02B";0;NA;"1989-1993"
"CY";"G02C";0;NA;"1989-1993"
"CY";"G02F";0;NA;"1989-1993"
"CY";"G03B";0;NA;"1989-1993"
"CY";"G03C";0;NA;"1989-1993"
"CY";"G03D";0;NA;"1989-1993"
"CY";"G03F";0;NA;"1989-1993"
"CY";"G03G";0;NA;"1989-1993"
"CY";"G03H";0;NA;"1989-1993"
"CY";"G04B";0;NA;"1989-1993"
"CY";"G04C";0;NA;"1989-1993"
"CY";"G04D";0;NA;"1989-1993"
"CY";"G04F";0;NA;"1989-1993"
"CY";"G04G";0;NA;"1989-1993"
"CY";"G04R";0;NA;"1989-1993"
"CY";"G05B";0;NA;"1989-1993"
"CY";"G05D";0;NA;"1989-1993"
"CY";"G05F";0;NA;"1989-1993"
"CY";"G05G";0;NA;"1989-1993"
"CY";"G06C";0;NA;"1989-1993"
"CY";"G06D";0;NA;"1989-1993"
"CY";"G06E";0;NA;"1989-1993"
"CY";"G06F";0;NA;"1989-1993"
"CY";"G06G";0;NA;"1989-1993"
"CY";"G06J";0;NA;"1989-1993"
"CY";"G06K";0;NA;"1989-1993"
"CY";"G06M";0;NA;"1989-1993"
"CY";"G06N";0;NA;"1989-1993"
"CY";"G06Q";0;NA;"1989-1993"
"CY";"G06T";0;NA;"1989-1993"
"CY";"G07B";0;NA;"1989-1993"
"CY";"G07C";0;NA;"1989-1993"
"CY";"G07D";0;NA;"1989-1993"
"CY";"G07F";0;NA;"1989-1993"
"CY";"G07G";0;NA;"1989-1993"
"CY";"G08B";0;NA;"1989-1993"
"CY";"G08C";0;NA;"1989-1993"
"CY";"G08G";0;NA;"1989-1993"
"CY";"G09B";0;NA;"1989-1993"
"CY";"G09C";0;NA;"1989-1993"
"CY";"G09D";0;NA;"1989-1993"
"CY";"G09F";0;NA;"1989-1993"
"CY";"G09G";0;NA;"1989-1993"
"CY";"G10B";0;NA;"1989-1993"
"CY";"G10C";0;NA;"1989-1993"
"CY";"G10D";0;NA;"1989-1993"
"CY";"G10F";0;NA;"1989-1993"
"CY";"G10G";0;NA;"1989-1993"
"CY";"G10H";0;NA;"1989-1993"
"CY";"G10K";0;NA;"1989-1993"
"CY";"G10L";0;NA;"1989-1993"
"CY";"G11B";0;NA;"1989-1993"
"CY";"G11C";0;NA;"1989-1993"
"CY";"G12B";0;NA;"1989-1993"
"CY";"G21B";0;NA;"1989-1993"
"CY";"G21C";0;NA;"1989-1993"
"CY";"G21D";0;NA;"1989-1993"
"CY";"G21F";0;NA;"1989-1993"
"CY";"G21G";0;NA;"1989-1993"
"CY";"G21H";0;NA;"1989-1993"
"CY";"G21J";0;NA;"1989-1993"
"CY";"G21K";0;NA;"1989-1993"
"CY";"H01B";0;NA;"1989-1993"
"CY";"H01C";0;NA;"1989-1993"
"CY";"H01F";0;NA;"1989-1993"
"CY";"H01G";0;NA;"1989-1993"
"CY";"H01H";0;NA;"1989-1993"
"CY";"H01J";0;NA;"1989-1993"
"CY";"H01K";0;NA;"1989-1993"
"CY";"H01L";0;NA;"1989-1993"
"CY";"H01M";0;NA;"1989-1993"
"CY";"H01P";0;NA;"1989-1993"
"CY";"H01Q";12,4234780844156;NA;"1989-1993"
"CY";"H01R";0;NA;"1989-1993"
"CY";"H01S";0;NA;"1989-1993"
"CY";"H01T";0;NA;"1989-1993"
"CY";"H02B";0;NA;"1989-1993"
"CY";"H02G";0;NA;"1989-1993"
"CY";"H02H";0;NA;"1989-1993"
"CY";"H02J";0;NA;"1989-1993"
"CY";"H02K";0;NA;"1989-1993"
"CY";"H02M";0;NA;"1989-1993"
"CY";"H02N";0;NA;"1989-1993"
"CY";"H02P";0;NA;"1989-1993"
"CY";"H02S";0;NA;"1989-1993"
"CY";"H03B";0;NA;"1989-1993"
"CY";"H03C";0;NA;"1989-1993"
"CY";"H03D";0;NA;"1989-1993"
"CY";"H03F";0;NA;"1989-1993"
"CY";"H03G";0;NA;"1989-1993"
"CY";"H03H";0;NA;"1989-1993"
"CY";"H03J";0;NA;"1989-1993"
"CY";"H03K";0;NA;"1989-1993"
"CY";"H03L";0;NA;"1989-1993"
"CY";"H03M";0;NA;"1989-1993"
"CY";"H04B";0;NA;"1989-1993"
"CY";"H04H";0;NA;"1989-1993"
"CY";"H04J";0;NA;"1989-1993"
"CY";"H04K";0;NA;"1989-1993"
"CY";"H04L";0;NA;"1989-1993"
"CY";"H04M";0;NA;"1989-1993"
"CY";"H04N";0;NA;"1989-1993"
"CY";"H04Q";0;NA;"1989-1993"
"CY";"H04R";0;NA;"1989-1993"
"CY";"H04S";0;NA;"1989-1993"
"CY";"H04W";0;NA;"1989-1993"
"CY";"H05B";0;NA;"1989-1993"
"CY";"H05C";0;NA;"1989-1993"
"CY";"H05F";0;NA;"1989-1993"
"CY";"H05G";0;NA;"1989-1993"
"CY";"H05H";0;NA;"1989-1993"
"CY";"H05K";0;NA;"1989-1993"
"CZ";"A01B";3,00549082367264;NA;"1989-1993"
"CZ";"A01C";0,795496729873307;NA;"1989-1993"
"CZ";"A01D";3,35865094177115;NA;"1989-1993"
"CZ";"A01F";0;NA;"1989-1993"
"CZ";"A01G";2,26549600615155;NA;"1989-1993"
"CZ";"A01H";0;NA;"1989-1993"
"CZ";"A01J";0;NA;"1989-1993"
"CZ";"A01K";0,793993713001145;NA;"1989-1993"
"CZ";"A01L";0;NA;"1989-1993"
"CZ";"A01M";1,64668654323827;NA;"1989-1993"
"CZ";"A01N";2,41421527672006;NA;"1989-1993"
"CZ";"A01P";0;NA;"1989-1993"
"CZ";"A21B";0;NA;"1989-1993"
"CZ";"A21C";3,06889780307502;NA;"1989-1993"
"CZ";"A21D";0;NA;"1989-1993"
"CZ";"A22B";0;NA;"1989-1993"
"CZ";"A22C";0;NA;"1989-1993"
"CZ";"A23B";1,72699070890852;NA;"1989-1993"
"CZ";"A23C";8,54134971208142;NA;"1989-1993"
"CZ";"A23D";0;NA;"1989-1993"
"CZ";"A23F";0;NA;"1989-1993"
"CZ";"A23G";1,39953731960837;NA;"1989-1993"
"CZ";"A23J";18,1483188700079;NA;"1989-1993"
"CZ";"A23K";3,59379480474121;NA;"1989-1993"
"CZ";"A23L";1,01899710435113;NA;"1989-1993"
"CZ";"A23N";0;NA;"1989-1993"
"CZ";"A23P";0;NA;"1989-1993"
"CZ";"A24B";0;NA;"1989-1993"
"CZ";"A24C";0;NA;"1989-1993"
"CZ";"A24D";0;NA;"1989-1993"
"CZ";"A24F";0;NA;"1989-1993"
"CZ";"A41B";0;NA;"1989-1993"
"CZ";"A41C";0;NA;"1989-1993"
"CZ";"A41D";0;NA;"1989-1993"
"CZ";"A41F";0;NA;"1989-1993"
"CZ";"A41G";0;NA;"1989-1993"
"CZ";"A41H";0;NA;"1989-1993"
"CZ";"A42B";0;NA;"1989-1993"
"CZ";"A42C";0;NA;"1989-1993"
"CZ";"A43B";1,31268556591339;NA;"1989-1993"
"CZ";"A43C";0;NA;"1989-1993"
"CZ";"A43D";6,56616259116259;NA;"1989-1993"
"CZ";"A44B";0;NA;"1989-1993"
"CZ";"A44C";2,52950083768703;NA;"1989-1993"
"CZ";"A45B";0;NA;"1989-1993"
"CZ";"A45C";0;NA;"1989-1993"
"CZ";"A45D";0;NA;"1989-1993"
"CZ";"A45F";0;NA;"1989-1993"
"CZ";"A46B";2,68234727128344;NA;"1989-1993"
"CZ";"A46D";0;NA;"1989-1993"
"CZ";"A47B";1,24158284174042;NA;"1989-1993"
"CZ";"A47C";1,25518042363921;NA;"1989-1993"
"CZ";"A47D";0;NA;"1989-1993"
"CZ";"A47F";1,58698793744111;NA;"1989-1993"
"CZ";"A47G";0,80422506857822;NA;"1989-1993"
"CZ";"A47H";6,40601228406106;NA;"1989-1993"
"CZ";"A47J";0,443347593720361;NA;"1989-1993"
"CZ";"A47K";0,790112319819013;NA;"1989-1993"
"CZ";"A47L";0,479792669167003;NA;"1989-1993"
"CZ";"A61B";0,601107718258341;NA;"1989-1993"
"CZ";"A61C";1,58459429047664;NA;"1989-1993"
"CZ";"A61D";18,165752413591;NA;"1989-1993"
"CZ";"A61F";3,66212511686263;NA;"1989-1993"
"CZ";"A61G";1,06048386398319;NA;"1989-1993"
"CZ";"A61H";2,68921334791642;NA;"1989-1993"
"CZ";"A61J";0;NA;"1989-1993"
"CZ";"A61K";1,90269484175734;NA;"1989-1993"
"CZ";"A61L";1,33974837141681;NA;"1989-1993"
"CZ";"A61M";0,628967879416892;NA;"1989-1993"
"CZ";"A61N";2,36204699757036;NA;"1989-1993"
"CZ";"A61P";0,520435608282372;NA;"1989-1993"
"CZ";"A61Q";1,14484491237125;NA;"1989-1993"
"CZ";"A62B";5,28818463717793;NA;"1989-1993"
"CZ";"A62C";1,99857834100066;NA;"1989-1993"
"CZ";"A62D";4,52838799390523;NA;"1989-1993"
"CZ";"A63B";0,345511734680777;NA;"1989-1993"
"CZ";"A63C";0;NA;"1989-1993"
"CZ";"A63D";0;NA;"1989-1993"
"CZ";"A63F";1,57509147614095;NA;"1989-1993"
"CZ";"A63G";0;NA;"1989-1993"
"CZ";"A63H";0;NA;"1989-1993"
"CZ";"A63J";0;NA;"1989-1993"
"CZ";"A63K";0;NA;"1989-1993"
"CZ";"B01B";0;NA;"1989-1993"
"CZ";"B01D";1,59252818012579;NA;"1989-1993"
"CZ";"B01F";1,7938292793159;NA;"1989-1993"
"CZ";"B01J";0,752688595070381;NA;"1989-1993"
"CZ";"B01L";0;NA;"1989-1993"
"CZ";"B02B";0;NA;"1989-1993"
"CZ";"B02C";4,53099201230311;NA;"1989-1993"
"CZ";"B03B";0;NA;"1989-1993"
"CZ";"B03C";0;NA;"1989-1993"
"CZ";"B03D";0;NA;"1989-1993"
"CZ";"B04B";0;NA;"1989-1993"
"CZ";"B04C";0;NA;"1989-1993"
"CZ";"B05B";1,85834790315922;NA;"1989-1993"
"CZ";"B05C";0;NA;"1989-1993"
"CZ";"B05D";0,795898495898496;NA;"1989-1993"
"CZ";"B06B";0;NA;"1989-1993"
"CZ";"B07B";0;NA;"1989-1993"
"CZ";"B07C";0;NA;"1989-1993"
"CZ";"B08B";0,84271605448076;NA;"1989-1993"
"CZ";"B09B";9,01532621212255;NA;"1989-1993"
"CZ";"B09C";0;NA;"1989-1993"
"CZ";"B21B";2,13353057624508;NA;"1989-1993"
"CZ";"B21C";0;NA;"1989-1993"
"CZ";"B21D";1,14664978550499;NA;"1989-1993"
"CZ";"B21F";0;NA;"1989-1993"
"CZ";"B21G";0;NA;"1989-1993"
"CZ";"B21H";0;NA;"1989-1993"
"CZ";"B21J";5,20951742769925;NA;"1989-1993"
"CZ";"B21K";4,74662355987657;NA;"1989-1993"
"CZ";"B21L";0;NA;"1989-1993"
"CZ";"B22C";0;NA;"1989-1993"
"CZ";"B22D";1,36189177649694;NA;"1989-1993"
"CZ";"B22F";0;NA;"1989-1993"
"CZ";"B23B";9,67645013434487;NA;"1989-1993"
"CZ";"B23C";0;NA;"1989-1993"
"CZ";"B23D";2,33377122825475;NA;"1989-1993"
"CZ";"B23F";0;NA;"1989-1993"
"CZ";"B23G";0;NA;"1989-1993"
"CZ";"B23H";0;NA;"1989-1993"
"CZ";"B23K";0,431688541810443;NA;"1989-1993"
"CZ";"B23P";0;NA;"1989-1993"
"CZ";"B23Q";2,02295124759823;NA;"1989-1993"
"CZ";"B24B";2,05728331837992;NA;"1989-1993"
"CZ";"B24C";0;NA;"1989-1993"
"CZ";"B24D";0;NA;"1989-1993"
"CZ";"B25B";0,909860867135694;NA;"1989-1993"
"CZ";"B25C";0;NA;"1989-1993"
"CZ";"B25D";0;NA;"1989-1993"
"CZ";"B25F";0;NA;"1989-1993"
"CZ";"B25G";0;NA;"1989-1993"
"CZ";"B25H";0;NA;"1989-1993"
"CZ";"B25J";0;NA;"1989-1993"
"CZ";"B26B";0;NA;"1989-1993"
"CZ";"B26D";2,12741008691059;NA;"1989-1993"
"CZ";"B26F";0;NA;"1989-1993"
"CZ";"B27B";5,8365889699223;NA;"1989-1993"
"CZ";"B27C";0;NA;"1989-1993"
"CZ";"B27D";0;NA;"1989-1993"
"CZ";"B27F";0;NA;"1989-1993"
"CZ";"B27G";0;NA;"1989-1993"
"CZ";"B27H";0;NA;"1989-1993"
"CZ";"B27J";0;NA;"1989-1993"
"CZ";"B27K";3,56130852402039;NA;"1989-1993"
"CZ";"B27L";0;NA;"1989-1993"
"CZ";"B27M";0;NA;"1989-1993"
"CZ";"B27N";4,71114804747092;NA;"1989-1993"
"CZ";"B28B";0,677506028322881;NA;"1989-1993"
"CZ";"B28C";9,75776484135617;NA;"1989-1993"
"CZ";"B28D";0;NA;"1989-1993"
"CZ";"B29B";1,34288796069793;NA;"1989-1993"
"CZ";"B29C";0,24716763076956;NA;"1989-1993"
"CZ";"B29D";1,24427873815951;NA;"1989-1993"
"CZ";"B29K";0;NA;"1989-1993"
"CZ";"B29L";0;NA;"1989-1993"
"CZ";"B30B";4,33977011188715;NA;"1989-1993"
"CZ";"B31B";0;NA;"1989-1993"
"CZ";"B31C";0;NA;"1989-1993"
"CZ";"B31D";0;NA;"1989-1993"
"CZ";"B31F";0;NA;"1989-1993"
"CZ";"B32B";1,2059990983998;NA;"1989-1993"
"CZ";"B41B";0;NA;"1989-1993"
"CZ";"B41C";0;NA;"1989-1993"
"CZ";"B41D";0;NA;"1989-1993"
"CZ";"B41F";0,661855952070148;NA;"1989-1993"
"CZ";"B41G";0;NA;"1989-1993"
"CZ";"B41J";0;NA;"1989-1993"
"CZ";"B41K";0;NA;"1989-1993"
"CZ";"B41L";0;NA;"1989-1993"
"CZ";"B41M";0;NA;"1989-1993"
"CZ";"B41N";0;NA;"1989-1993"
"CZ";"B42B";0;NA;"1989-1993"
"CZ";"B42C";5,51971636384946;NA;"1989-1993"
"CZ";"B42D";1,00406436564449;NA;"1989-1993"
"CZ";"B42F";0;NA;"1989-1993"
"CZ";"B43K";0;NA;"1989-1993"
"CZ";"B43L";2,34680420235148;NA;"1989-1993"
"CZ";"B43M";0;NA;"1989-1993"
"CZ";"B44B";0;NA;"1989-1993"
"CZ";"B44C";1,85615903637105;NA;"1989-1993"
"CZ";"B44D";0;NA;"1989-1993"
"CZ";"B44F";21,9634706882094;NA;"1989-1993"
"CZ";"B60B";1,81343961090797;NA;"1989-1993"
"CZ";"B60C";2,55772614628366;NA;"1989-1993"
"CZ";"B60D";0;NA;"1989-1993"
"CZ";"B60F";0;NA;"1989-1993"
"CZ";"B60G";0;NA;"1989-1993"
"CZ";"B60H";0;NA;"1989-1993"
"CZ";"B60J";1,40296374082263;NA;"1989-1993"
"CZ";"B60K";1,04796609933767;NA;"1989-1993"
"CZ";"B60L";1,30724099699629;NA;"1989-1993"
"CZ";"B60M";0;NA;"1989-1993"
"CZ";"B60N";2,9940703392255;NA;"1989-1993"
"CZ";"B60P";2,54071587566146;NA;"1989-1993"
"CZ";"B60Q";5,06713511858206;NA;"1989-1993"
"CZ";"B60R";3,70203981983494;NA;"1989-1993"
"CZ";"B60S";4,47216465946512;NA;"1989-1993"
"CZ";"B60T";1,50681659462536;NA;"1989-1993"
"CZ";"B60V";16,5882002303055;NA;"1989-1993"
"CZ";"B60W";2,26094551202155;NA;"1989-1993"
"CZ";"B61B";0;NA;"1989-1993"
"CZ";"B61C";0;NA;"1989-1993"
"CZ";"B61D";7,46862095677262;NA;"1989-1993"
"CZ";"B61F";0;NA;"1989-1993"
"CZ";"B61G";0;NA;"1989-1993"
